0.000000000000000000e+00
0.000000000000000000e+00
8.659604494432755208e-05
1.802189640409687730e-04
2.736558057122120990e-04
3.834903844948396156e-04
5.085744783215138259e-04
7.291926185857889632e-04
8.595056718835542096e-04
1.083318916570738793e-03
1.251069092816220257e-03
1.508561566526205565e-03
1.691023210958383189e-03
1.910097346995696639e-03
2.098502323086634189e-03
2.291193575409986982e-03
2.535572888914849974e-03
2.678274071113709125e-03
2.854601548377636716e-03
3.000771900694886030e-03
3.114076408022128147e-03
3.225820651400198441e-03
3.311646040868498810e-03
3.342752439981160062e-03
3.409327206356115979e-03
3.451523413653745116e-03
3.488366666507407114e-03
3.502344054344175544e-03
3.515990258803342993e-03
3.526434300394663303e-03
3.530064871925159969e-03
3.531725923680941511e-03
3.534455244447154941e-03
3.535420767037496508e-03
3.535533888255068015e-03
3.534812512708417846e-03
3.533305375282470070e-03
3.533643144829426604e-03
3.533501786471883802e-03
3.531509432947900137e-03
