1.350000000000000089e-01,2.149999999999999967e-01,2.494999999999999996e-01,2.844999999999999751e-01,3.225000000000000089e-01,3.825000000000000067e-01,4.284999999999999920e-01,4.319999999999999951e-01,4.500000000000000111e-01,4.610000000000000209e-01,4.839999999999999858e-01,4.869999999999999885e-01,4.854999999999999871e-01,5.064999999999999503e-01,4.854999999999999871e-01,4.829999999999999849e-01,5.294999999999999707e-01,5.130000000000000115e-01,4.994999999999999996e-01,5.024999999999999467e-01
1.250000000000000000e-01,2.079999999999999905e-01,2.550000000000000044e-01,3.240000000000000102e-01,3.790000000000000036e-01,4.050000000000000266e-01,4.650000000000000244e-01,4.600000000000000200e-01,4.670000000000000262e-01,4.829999999999999849e-01,4.949999999999999956e-01,4.729999999999999760e-01,5.170000000000000151e-01,5.110000000000000098e-01,4.989999999999999991e-01,4.964999999999999969e-01,4.979999999999999982e-01,4.994999999999999996e-01,5.050000000000000044e-01,5.084999999999999520e-01
