1.558766163709297261e-03,1.600269508551606292e-03,1.643083443749891043e-03,1.676319163375518742e-03,1.703531832143150276e-03,1.727558564492098379e-03,1.746388662175462226e-03,1.757696290603129015e-03,1.765017572504591278e-03,1.767440018430611534e-03
1.461238317960147047e-03,1.528167790811925473e-03,1.585122653968770636e-03,1.633300961626484677e-03,1.676387881167422118e-03,1.708931615257029257e-03,1.734091711098348712e-03,1.752979962806192407e-03,1.763804526088421200e-03,1.767190080678929329e-03
1.391262999714647751e-03,1.466001657357521694e-03,1.539808784800891957e-03,1.595823234846203368e-03,1.651097054801745848e-03,1.693140849870441045e-03,1.725620631106385226e-03,1.750092698437714315e-03,1.762675633979490872e-03,1.767345444975316603e-03
