3.048000000000000709e-01,3.278750000000000275e-01,3.504625000000000101e-01,3.722749999999999670e-01,3.929000000000000270e-01,4.144875000000000087e-01,4.401625000000001231e-01,4.623749999999999249e-01,4.785624999999999463e-01,4.984749999999998904e-01
2.709625000000000505e-01,2.975875000000000048e-01,3.228750000000001341e-01,3.511874999999999303e-01,3.774625000000000341e-01,4.008500000000000396e-01,4.293124999999999858e-01,4.536875000000000213e-01,4.798250000000001125e-01,4.970999999999999308e-01
2.439499999999999724e-01,2.753125000000000711e-01,3.022000000000000242e-01,3.364125000000000032e-01,3.632875000000000965e-01,3.955124999999999336e-01,4.184625000000001260e-01,4.471750000000001002e-01,4.757250000000000090e-01,5.005000000000001670e-01
