2.643500000000000294e-01,2.870000000000000329e-01,3.120499999999999940e-01,3.400999999999999579e-01,3.722500000000000253e-01,3.954499999999999682e-01,4.168499999999998873e-01,4.490500000000000047e-01,4.694000000000000949e-01,5.000999999999999890e-01
2.403500000000000081e-01,2.651500000000000523e-01,2.960999999999999188e-01,3.247500000000000386e-01,3.512499999999999512e-01,3.782999999999999696e-01,4.097500000000000031e-01,4.505999999999999450e-01,4.644000000000000350e-01,5.032999999999999696e-01
2.169000000000000095e-01,2.509000000000000119e-01,2.819999999999999729e-01,3.091000000000000414e-01,3.443999999999999839e-01,3.799499999999999544e-01,4.010500000000000176e-01,4.309000000000000052e-01,4.632500000000000506e-01,4.983000000000000762e-01
