0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000048e-04
0.000000000000000000e+00
1.000000000000000048e-04
1.000000000000000048e-04
0.000000000000000000e+00
0.000000000000000000e+00
4.000000000000000192e-04
4.000000000000000192e-04
5.000000000000000104e-04
1.299999999999999940e-03
4.000000000000000192e-04
1.600000000000000077e-03
2.099999999999999870e-03
3.099999999999999891e-03
3.299999999999999982e-03
4.199999999999999740e-03
7.300000000000000065e-03
9.100000000000000450e-03
9.199999999999999845e-03
1.230000000000000017e-02
1.559999999999999928e-02
2.019999999999999921e-02
2.089999999999999844e-02
2.869999999999999982e-02
3.520000000000000212e-02
4.150000000000000216e-02
